meta,time,timeSinceStart,battery_voltage,main.velocity.requested,main.velocity.actual,main.rpm.requested,main.rpm.actual,main.current.stator,main.current.supply,main.power,back.velocity.requested,back.velocity.actual,back.rpm.requested,back.rpm.actual,back.current.stator,back.current.supply,back.power,preshooter.velocity.requested,preshooter.velocity.actual,preshooter.rpm.requested,preshooter.rpm.actual,preshooter.current.stator,preshooter.current.supply,preshooter.power,hood.requested,hood.position,hood.encoder_is_valid,hood.velocity,hood.power,hood.current,navx.heading,turret.requested,turret.position,turret.velocity,turret.power,turret.current,turret.encoder_is_valid,vision.target.found,vision.target.centered,vision.target.xdegrees,vision.target.yposition,vision.target.yposition.unfrozen,vision.target.range,intake.belt.power
# timestamp = Wed Apr 06 18:17:46 EDT 2022
,0.12798200000000293,0.127982,12.429139,9047.587221,9100.000000,2650.660319,2666.015625,2.900000,1.190000,0.004037,9332.782961,9541.000000,2734.213758,2795.214844,1.940000,0.830000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.713997,-10.223544,-10.341877,-0.000000,0.005310,0.125000,1,1,1,-0.194145,-12.851762,-12.851762,25.510433,0.000000
,0.13888500000001613,0.138885,12.447987,9047.587221,9101.000000,2650.660319,2666.308594,2.350000,0.960000,0.004047,9332.782961,9536.000000,2734.213758,2793.750000,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.713997,-10.223544,-10.341877,-0.000000,0.005310,0.125000,1,1,1,-0.194145,-12.851762,-12.851762,25.510433,0.000000
,0.14938500000002364,0.149385,12.466834,9047.587221,9101.000000,2650.660319,2666.308594,2.350000,0.960000,0.004047,9332.782961,9536.000000,2734.213758,2793.750000,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.723999,-10.223544,-10.341877,-0.000000,0.005310,0.125000,1,1,1,-0.194145,-12.851762,-12.851762,25.510433,0.000000
,0.15953700000000026,0.159537,12.429139,9047.587221,9101.000000,2650.660319,2666.308594,2.350000,0.960000,0.004047,9332.782961,9536.000000,2734.213758,2793.750000,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.674004,-10.223544,-10.341877,-0.000000,0.005310,0.062500,1,1,1,-0.194145,-12.851762,-12.851762,25.510433,0.000000
,0.17006100000000401,0.170061,12.416574,9047.587221,9101.000000,2650.660319,2666.308594,2.350000,0.960000,0.004047,9332.782961,9536.000000,2734.213758,2793.750000,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.704002,-10.223544,-10.341877,-0.000000,0.005310,0.062500,1,1,1,-0.193054,-12.859735,-12.859735,25.523832,0.000000
,0.17911800000001676,0.179118,12.397727,9047.587221,9101.000000,2650.660319,2666.308594,2.350000,0.960000,0.004047,9332.782961,9536.000000,2734.213758,2793.750000,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.704002,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.193054,-12.859735,-12.859735,25.523832,0.000000
,0.18897300000000428,0.188973,12.410292,9047.587221,9101.000000,2650.660319,2666.308594,2.350000,0.960000,0.004047,9332.782961,9536.000000,2734.213758,2793.750000,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.723999,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.193054,-12.859735,-12.859735,25.523832,0.002289
,0.19993400000001316,0.199934,12.410292,9047.587221,9101.000000,2650.660319,2666.308594,2.350000,0.960000,0.004047,9332.782961,9536.000000,2734.213758,2793.750000,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.723999,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.193054,-12.859735,-12.859735,25.523832,0.012299
,0.2101520000000221,0.210152,12.404010,9047.587221,9101.000000,2650.660319,2666.308594,2.350000,0.960000,0.004047,9332.782961,9536.000000,2734.213758,2793.750000,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.683998,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.193054,-12.859735,-12.859735,25.523832,0.022279
,0.22009300000001986,0.220093,12.391445,9047.587221,9101.000000,2650.660319,2666.308594,2.350000,0.960000,0.004047,9332.782961,9536.000000,2734.213758,2793.750000,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.704002,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.198029,-12.859544,-12.859544,25.523511,0.032350
,0.2303500000000156,0.230350,12.397727,9047.587221,9101.000000,2650.660319,2666.308594,2.350000,0.960000,0.004047,9332.782961,9536.000000,2734.213758,2793.750000,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.704002,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.198029,-12.859544,-12.859544,25.523511,0.042299
,0.24082400000000348,0.240824,12.385162,9047.587221,9101.000000,2650.660319,2666.308594,2.350000,0.960000,0.004047,9332.782961,9536.000000,2734.213758,2793.750000,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.723999,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.198029,-12.859544,-12.859544,25.523511,0.052278
,0.25164600000002224,0.251646,12.378880,9047.587221,9099.000000,2650.660319,2665.722656,2.490000,1.020000,0.004115,9332.782961,9537.000000,2734.213758,2794.042969,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.683998,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.198029,-12.859544,-12.859544,25.523511,0.062288
,0.26144100000001913,0.261441,12.385162,9047.587221,9099.000000,2650.660319,2665.722656,2.490000,1.020000,0.004115,9332.782961,9537.000000,2734.213758,2794.042969,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.683998,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.232697,-12.874757,-12.874757,25.549119,0.072298
,0.2720130000000154,0.272013,12.385162,9047.587221,9099.000000,2650.660319,2665.722656,2.490000,1.020000,0.004115,9332.782961,9537.000000,2734.213758,2794.042969,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.704002,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.232697,-12.874757,-12.874757,25.549119,0.082278
,0.2829010000000096,0.282901,12.378880,9047.587221,9099.000000,2650.660319,2665.722656,2.490000,1.020000,0.004115,9332.782961,9537.000000,2734.213758,2794.042969,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.723999,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.232697,-12.874757,-12.874757,25.549119,0.092288
,0.29377200000001835,0.293772,12.366315,9047.587221,9099.000000,2650.660319,2665.722656,2.490000,1.020000,0.004115,9332.782961,9537.000000,2734.213758,2794.042969,2.030000,0.870000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.694000,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.232697,-12.874757,-12.874757,25.549119,0.102298
,0.3050090000000125,0.305009,12.347467,9047.587221,9098.000000,2650.660319,2665.429688,2.510000,1.030000,0.004135,9332.782961,9534.000000,2734.213758,2793.164063,1.780000,0.760000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.704002,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.266556,-12.887948,-12.887948,25.571367,0.122288
,0.31489100000001713,0.314891,12.360032,9047.587221,9098.000000,2650.660319,2665.429688,2.510000,1.030000,0.004135,9332.782961,9534.000000,2734.213758,2793.164063,1.780000,0.760000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.704002,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.266556,-12.887948,-12.887948,25.571367,0.132328
,0.32517000000001417,0.325170,12.353750,9047.587221,9098.000000,2650.660319,2665.429688,2.510000,1.030000,0.004135,9332.782961,9534.000000,2734.213758,2793.164063,1.780000,0.760000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.723999,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.266556,-12.887948,-12.887948,25.571367,0.132328
,0.3356170000000134,0.335617,12.347467,9047.587221,9098.000000,2650.660319,2665.429688,2.510000,1.030000,0.004135,9332.782961,9534.000000,2734.213758,2793.164063,1.780000,0.760000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.723999,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.266556,-12.887948,-12.887948,25.571367,0.142277
,0.34532500000000255,0.345325,12.328620,9047.587221,9099.000000,2650.660319,2665.722656,2.250000,0.920000,0.004086,9332.782961,9538.000000,2734.213758,2794.335938,1.770000,0.750000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.704002,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.266556,-12.887948,-12.887948,25.571367,0.162267
,0.35558500000001914,0.355585,12.366315,9047.587221,9099.000000,2650.660319,2665.722656,2.250000,0.920000,0.004086,9332.782961,9538.000000,2734.213758,2794.335938,1.770000,0.750000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.694000,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.325539,-12.923257,-12.923257,25.631120,0.162267
,0.36518200000000434,0.365182,12.316055,9047.587221,9099.000000,2650.660319,2665.722656,2.250000,0.920000,0.004086,9332.782961,9538.000000,2734.213758,2794.335938,1.770000,0.750000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.694000,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.325539,-12.923257,-12.923257,25.631120,0.172338
,0.375031000000007,0.375031,12.322337,9047.587221,9099.000000,2650.660319,2665.722656,2.250000,0.920000,0.004086,9332.782961,9538.000000,2734.213758,2794.335938,1.770000,0.750000,0.004311,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.723999,-10.223544,-10.341877,-0.000000,0.005310,0.062500,1,1,1,-0.325539,-12.923257,-12.923257,25.631120,0.182287
,0.3859640000000013,0.385964,12.328620,9047.587221,9096.000000,2650.660319,2664.843750,2.420000,0.990000,0.004174,9332.782961,9533.000000,2734.213758,2792.871094,1.640000,0.700000,0.004321,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.704002,-10.223544,-10.341877,-0.000000,0.005310,0.062500,1,1,1,-0.325539,-12.923257,-12.923257,25.631120,0.192267
,0.3969069999999988,0.396907,12.316055,9047.587221,9096.000000,2650.660319,2664.843750,2.420000,0.990000,0.004174,9332.782961,9533.000000,2734.213758,2792.871094,1.640000,0.700000,0.004321,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.704002,-10.223544,-10.341877,-0.000000,0.005310,0.125000,1,1,1,-0.333267,-12.986115,-12.986115,25.738226,0.202277
,0.40729100000001495,0.407291,12.309772,9047.587221,9094.000000,2650.660319,2664.257813,2.420000,0.990000,0.004135,9332.782961,9528.000000,2734.213758,2791.406250,1.640000,0.700000,0.004321,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.694000,-10.223544,-10.341877,-0.000000,0.005310,0.125000,1,1,1,-0.333267,-12.986115,-12.986115,25.738226,0.212287
,0.41753200000002266,0.417532,12.316055,9047.587221,9094.000000,2650.660319,2664.257813,2.420000,0.990000,0.004135,9332.782961,9528.000000,2734.213758,2791.406250,1.640000,0.700000,0.004321,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.723999,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.333267,-12.986115,-12.986115,25.738226,0.232337
